704.226100, 0.079115
704.236100, 0.079195
704.246100, 0.079275
704.256100, 0.079355
704.266100, 0.079435
704.276100, 0.079516
704.286100, 0.079596
704.296100, 0.079676
704.306100, 0.079756
704.316100, 0.079837
704.326100, 0.079917
704.336100, 0.079997
704.346100, 0.080077
704.356100, 0.080157
704.366100, 0.080238
704.376100, 0.080318
704.386100, 0.080398
704.396100, 0.080478
704.406100, 0.080558
704.416100, 0.080639
704.426100, 0.080719
704.436100, 0.080799
704.446100, 0.080879
704.456100, 0.080959
704.466100, 0.081040
704.476100, 0.081120
704.486100, 0.081200
704.496100, 0.081280
704.506100, 0.081361
704.516100, 0.081441
704.526100, 0.081521
704.536100, 0.081601
704.546100, 0.081681
704.556100, 0.081762
704.566100, 0.081842
704.576100, 0.081922
704.586100, 0.082002
704.596100, 0.082082
704.606100, 0.082163
704.616100, 0.082243
704.626100, 0.082323
704.636100, 0.082403
704.646100, 0.082483
704.656100, 0.082564
704.666100, 0.082644
704.676100, 0.082724
704.686100, 0.082804
704.696100, 0.082884
704.706100, 0.082965
704.716100, 0.083045
704.726100, 0.083125
704.736100, 0.083205
704.746100, 0.083286
704.756100, 0.083366
704.766100, 0.083446
704.776100, 0.083526
704.786100, 0.083606
704.796100, 0.083687
704.806100, 0.083767
704.816100, 0.083847
704.826100, 0.083927
704.836100, 0.084005
704.846100, 0.084060
704.856100, 0.084115
704.866100, 0.084171
704.876100, 0.084226
704.886100, 0.084281
704.896100, 0.084336
704.906100, 0.084392
704.916100, 0.084447
704.926100, 0.084502
704.936100, 0.084557
704.946100, 0.084613
704.956100, 0.084668
704.966100, 0.084723
704.976100, 0.084778
704.986100, 0.084833
704.996100, 0.084889
705.006100, 0.084944
705.016100, 0.084999
705.026100, 0.085054
705.036100, 0.085110
705.046100, 0.085165
705.056100, 0.085220
705.066100, 0.085275
705.076100, 0.085331
705.086100, 0.085386
705.096100, 0.085441
705.106100, 0.085496
705.116100, 0.085551
705.126100, 0.085607
705.136100, 0.085662
705.146100, 0.085717
705.156100, 0.085772
705.166100, 0.085828
705.176100, 0.085883
705.186100, 0.085938
705.196100, 0.085993
705.206100, 0.086049
705.216100, 0.086104
705.226100, 0.086159
705.236100, 0.086214
705.246100, 0.086269
705.256100, 0.086325
705.266100, 0.086380
705.276100, 0.086435
705.286100, 0.086490
705.296100, 0.086546
705.306100, 0.086601
705.316100, 0.086656
705.326100, 0.086711
705.336100, 0.086767
705.346100, 0.086822
705.356100, 0.086877
705.366100, 0.086932
705.376100, 0.086988
705.386100, 0.087043
705.396100, 0.087098
705.406100, 0.087153
705.416100, 0.087208
705.426100, 0.087264
705.436100, 0.087319
705.446100, 0.087417
705.456100, 0.087671
705.466100, 0.087926
705.476100, 0.088181
705.486100, 0.088435
705.496100, 0.088690
705.506100, 0.088945
705.516100, 0.089199
705.526100, 0.089454
705.536100, 0.089709
705.546100, 0.089963
705.556100, 0.090218
705.566100, 0.090473
705.576100, 0.090727
705.586100, 0.090982
705.596100, 0.091236
705.606100, 0.091491
705.616100, 0.091746
705.626100, 0.092000
705.636100, 0.092255
705.646100, 0.092510
705.656100, 0.092764
705.666100, 0.093019
705.676100, 0.093274
705.686100, 0.093528
705.696100, 0.093783
705.706100, 0.094038
705.716100, 0.094292
705.726100, 0.094547
705.736100, 0.094801
705.746100, 0.095056
705.756100, 0.095311
705.766100, 0.095565
705.776100, 0.095820
705.786100, 0.096075
705.796100, 0.096329
705.806100, 0.096584
705.816100, 0.096839
705.826100, 0.097093
705.836100, 0.097348
705.846100, 0.097602
705.856100, 0.097857
705.866100, 0.098112
705.876100, 0.098366
705.886100, 0.098621
705.896100, 0.098876
705.906100, 0.099130
705.916100, 0.099385
705.926100, 0.099640
705.936100, 0.099894
705.946100, 0.100149
705.956100, 0.100404
705.966100, 0.100658
705.976100, 0.100913
705.986100, 0.101167
705.996100, 0.101422
706.006100, 0.101677
706.016100, 0.101931
706.026100, 0.102186
706.036100, 0.102441
706.046100, 0.102695
706.056100, 0.102959
706.066100, 0.103264
706.076100, 0.103568
706.086100, 0.103872
706.096100, 0.104177
706.106100, 0.104481
706.116100, 0.104785
706.126100, 0.105090
706.136100, 0.105394
706.146100, 0.105698
706.156100, 0.106003
706.166100, 0.106307
706.176100, 0.106611
706.186100, 0.106916
706.196100, 0.107220
706.206100, 0.107525
706.216100, 0.107829
706.226100, 0.108133
706.236100, 0.108438
706.246100, 0.108742
706.256100, 0.109046
706.266100, 0.109351
706.276100, 0.109655
706.286100, 0.109959
706.296100, 0.110264
706.306100, 0.110568
706.316100, 0.110872
706.326100, 0.111177
706.336100, 0.111481
706.346100, 0.111785
706.356100, 0.112090
706.366100, 0.112394
706.376100, 0.112698
706.386100, 0.113003
706.396100, 0.113307
706.406100, 0.113611
706.416100, 0.113916
706.426100, 0.114220
706.436100, 0.114525
706.446100, 0.114829
706.456100, 0.115133
706.466100, 0.116349
706.476100, 0.118548
706.486100, 0.120747
706.496100, 0.122946
706.506100, 0.125145
706.516100, 0.127344
706.526100, 0.129543
706.536100, 0.131742
706.546100, 0.133941
706.556100, 0.136140
706.566100, 0.138261
706.576100, 0.139414
706.586100, 0.140567
706.596100, 0.141720
706.606100, 0.142873
706.616100, 0.144025
706.626100, 0.145178
706.636100, 0.146331
706.646100, 0.147484
706.656100, 0.148637
706.666100, 0.149790
706.676100, 0.150942
706.686100, 0.152095
706.696100, 0.153248
